0,0,94.11088761558968,False,True,True,0,1.0,0,Genetic,0.978,0.2,94.11088761558968,0,0,end_level,50
0,0,75.3013714461627,False,True,True,0,1.0,0,Genetic,0.978,0.2,75.3013714461627,0,0,end_level,50
0,0,0.0,False,True,True,0,1.0,0,Genetic,0.978,0.2,0.0,0,0,end_level,50
0,0,0.0,False,True,True,0,1.0,0,Genetic,0.978,0.2,0.0,0,0,end_level,50
0,0,143.7393090699042,False,True,True,0,1.0,0,Genetic,0.978,0.2,143.7393090699042,0,0,end_level,50
0,0,0.0,False,True,True,0,1.0,0,Genetic,0.978,0.2,0.0,0,0,end_level,50
0,0,41.460179342639826,False,True,True,0,1.0,0,Genetic,0.978,0.2,41.460179342639826,0,0,end_level,50
0,0,4327.286671779571,False,True,True,0,1.0,0,Genetic,0.978,0.2,4327.286671779571,0,0,end_level,50
0,0,0.019255181202395964,False,True,True,0,1.0,0,Genetic,0.978,0.2,0.019255181202395964,0,0,end_level,50
0,0,3.457996972794333,False,True,True,0,1.0,0,Genetic,0.978,0.2,3.457996972794333,0,0,end_level,50
0,0,0.0,False,True,True,0,1.0,0,Genetic,0.978,0.2,0.0,0,0,end_level,50
0,0,1.8550431355614416,False,True,True,0,1.0,0,Genetic,0.978,0.2,1.8550431355614416,0,0,end_level,50
0,0,0.0,False,True,True,0,1.0,0,Genetic,0.978,0.2,0.0,0,0,end_level,50
0,0,139366897382.79367,False,True,True,0,1.0,0,Genetic,0.978,0.2,139366897382.79367,0,0,end_level,50
0,0,0.0,False,True,True,0,1.0,0,Genetic,0.978,0.2,0.0,0,0,end_level,50
0,0,0.0,False,True,True,0,1.0,0,Genetic,0.978,0.2,0.0,0,0,end_level,50
0,0,0.3159289927394296,False,True,True,0,1.0,0,Genetic,0.978,0.2,0.3159289927394296,0,0,end_level,50
0,0,7.143766410141084,False,True,True,0,1.0,0,Genetic,0.978,0.2,7.143766410141084,0,0,end_level,50
0,0,90.4688294900531,False,True,True,0,1.0,0,Genetic,0.978,0.2,90.4688294900531,0,0,end_level,50
0,0,2272.5283616379957,False,True,True,0,1.0,0,Genetic,0.978,0.2,2272.5283616379957,0,0,end_level,50
0,0,0.0,False,True,True,0,1.0,0,Genetic,0.978,0.2,0.0,0,0,end_level,50
0,0,250.80316056089333,False,True,True,0,1.0,0,Genetic,0.978,0.2,250.80316056089333,0,0,end_level,50
